1567637887, 362.99, 360
1567637921, 362.99, 360
1567667638, 362.99, 360
1567667679, 362.99, 360
1567695911, 386.99, 360
1567695950, 386.99, 360
1567695988, 386.99, 360
1567696247, 386.99, 360
1567696349, 386.99, 360
1567696388, 386.99, 360
1567697225, 386.99, 360
1567697891, 386.99, 360
1567697931, 386.99, 360
1567697976, 386.99, 360
1567698962, 386.99, 360
1567699295, 386.99, 360
1567699627, 386.99, 360
1567699963, 386.99, 360
1567700281, 386.99, 360
1567700617, 386.99, 360
1567700703, 386.99, 360
1567701028, 386.99, 360
1567701352, 386.99, 360
1567701678, 386.99, 360
1567702002, 386.99, 360
1567702326, 386.99, 360
1567702651, 386.99, 360
1567702976, 386.99, 360
1567703301, 386.99, 360
1567703626, 386.99, 360
1567703950, 386.99, 360
1567704279, 386.99, 360
1567704603, 386.99, 360
1567704937, 386.99, 360
1567705268, 386.99, 360
1567705599, 386.99, 360
1567705924, 386.99, 360
1567706254, 386.99, 360
1567706579, 386.99, 360
1567706902, 386.99, 360
1567707226, 386.99, 360
1567707421, 386.99, 360
1567707701, 386.99, 360
1567708473, 386.99, 360
1567710854, 386.99, 360
1567723532, 386.99, 360
1567899645, 396.99, 360
1567899749, 396.99, 360
1567900807, 396.99, 360
1567900882, 396.99, 360
1567901036, 396.99, 360
1567901729, 396.99, 360
1567902551, 396.99, 360
1567958959, 396.99, 360
1567959396, 396.99, 360
1567959458, 396.99, 360
1567959635, 396.99, 360
1567959726, 396.99, 360
1567959763, 396.99, 360
1567959800, 396.99, 360
1567960068, 396.99, 360
1567960112, 396.99, 360
1567960253, 396.99, 360
1567962588, 396.99, 360.0
1567962627, 396.99, 360.0
1567962668, 396.99, 360.0
1567962710, 396.99, 360.0
1567962938, 396.99, 360.0
1567963044, 396.99, 360.0
1567963113, 396.99, 360.0
1567963288, 396.99, 360.0
1567963525, 396.99, 360.0
1567963701, 396.99, 360.0
1567963718, 396.99, 360.0
1567963920, 396.99, 360.0
1567965105, 396.99, 360.0
1568043165, 396.99, 360.0
1568063935, 396.99, 360.0
1568063952, 396.99, 360.0
1568067148, 396.99, 360.0
1568067821, 396.99, 360.0
1568069843, 396.99, 360.0
1568070204, 396.99, 360.0
1568070309, 396.99, 360.0
1568131505, 396.99, 360.0
1568132413, 396.99, 360.0
1568133029, 396.99, 360.0
1568133937, 396.99, 360.0
1568134846, 396.99, 360.0
1568135754, 396.99, 360.0
1568136665, 396.99, 360.0
1568137577, 396.99, 360.0
1568138489, 396.99, 360.0
1568139401, 396.99, 360.0
1568140313, 396.99, 360.0
1568141225, 396.99, 360.0
1568142137, 396.99, 360.0
1568143051, 396.99, 360.0
1568143148, 396.99, 360.0
1568144056, 396.99, 360.0
1568144963, 396.99, 360.0
1568145871, 396.99, 360.0
1568146779, 396.99, 360.0
1568147688, 396.99, 360.0
1568148597, 396.99, 360.0
1568149507, 396.99, 360.0
1568150415, 396.99, 360.0
1568192346, 396.99, 360.0
1568221569, 396.99, 360.0
1568222662, None, 360.0
1568222734, None, 360.0
1568222798, None, 360.0
1568222832, 396.99, 360.0
1568223213, 396.99, 360.0
1568223427, 396.99, 360.0
1568223471, 396.99, 360.0
1568223519, 396.99, 360.0
1568225328, 396.99, 360.0
