1567637337, 92.49, 90
1567637367, 92.49, 90
1567637743, 92.49, 90
1567637773, 92.49, 90
1567637877, 92.49, 90
1567637911, 92.49, 90
1567667404, 153.48, 90
1567667513, 153.48, 90
1567667615, 153.48, 90
1567667666, 153.48, 90
1567672880, 153.48, 90
1567674136, 153.48, 90
1567674250, 153.48, 90
1567674423, 153.48, 90
1567674469, 153.48, 90
1567674709, 153.48, 90
1567674908, 153.48, 90
1567695505, 153.48, 90
1567695678, 153.48, 90
1567695902, 153.48, 90
1567695941, 153.48, 90
1567695978, 153.48, 90
1567696238, 153.48, 90
1567696340, 153.48, 90
1567696379, 153.48, 90
1567697216, 153.48, 90
1567697882, 153.48, 90
1567697922, 153.48, 90
1567697967, 153.48, 90
1567698952, 153.48, 90
1567699286, 153.48, 90
1567699618, 153.48, 90
1567699951, 153.48, 90
1567700273, 153.48, 90
1567700605, 153.48, 90
1567700696, 153.48, 90
1567701021, 153.48, 90
1567701345, 153.48, 90
1567701671, 153.48, 90
1567701995, 153.48, 90
1567702320, 153.48, 90
1567702644, 153.48, 90
1567702969, 153.48, 90
1567703294, 153.48, 90
1567703619, 153.48, 90
1567703943, 153.48, 90
1567704269, 153.48, 90
1567704596, 153.48, 90
1567704928, 153.48, 90
1567705261, 153.48, 90
1567705591, 153.48, 90
1567705917, 153.48, 90
1567706245, 153.48, 90
1567706572, 153.48, 90
1567706895, 153.48, 90
1567707219, 153.48, 90
1567707414, 153.48, 90
1567707694, 153.48, 90
1567708467, 153.48, 90
1567710848, 153.48, 90
1567723517, 153.48, 90
1567899637, 150.32, 90
1567899740, 150.32, 90
1567900798, 150.32, 90
1567900874, 150.32, 90
1567900945, 150.32, 90
1567901027, 150.32, 90
1567901720, 150.32, 90
1567902514, 150.32, 90
1567902542, 150.32, 90
1567958950, 149.99, 90
1567959387, 149.99, 90
1567959449, 149.99, 90
1567959623, 149.99, 90
1567959718, 149.99, 90
1567959754, 149.99, 90
1567959790, 149.99, 90
1567960059, 149.99, 90
1567960103, 149.99, 90
1567960208, 149.99, 90
1567960241, 149.99, 90
1567960290, 149.99, 90
1567962582, 149.99, 90.0
1567962621, 149.99, 90.0
1567962661, 149.99, 90.0
1567962704, 149.99, 90.0
1567962939, 149.99, 90.0
1567963045, 149.99, 90.0
1567963113, 149.99, 90.0
1567963290, 149.99, 90.0
1567963526, 149.99, 90.0
1567963702, 149.99, 90.0
1567963720, 149.99, 90.0
1567963921, 149.99, 90.0
1567965106, 149.99, 90.0
1568043163, 149.99, 90.0
1568063936, 149.99, 90.0
1568063952, 149.99, 90.0
1568067150, 149.99, 90.0
1568067823, 149.99, 90.0
1568069844, 149.99, 90.0
1568070205, 149.99, 90.0
1568070310, 149.99, 90.0
1568131505, 141.15, 90.0
1568132413, 141.15, 90.0
1568133029, 141.15, 90.0
1568133938, 141.15, 90.0
1568134846, 141.15, 90.0
1568135755, 141.15, 90.0
1568136666, 142.31, 90.0
1568137578, 142.31, 90.0
1568138490, 142.31, 90.0
1568139402, 142.31, 90.0
1568140314, 142.31, 90.0
1568141226, 142.31, 90.0
1568142139, 142.31, 90.0
1568143053, 141.15, 90.0
1568143149, 141.15, 90.0
1568144057, 141.15, 90.0
1568144964, 141.15, 90.0
1568145872, 141.15, 90.0
1568146780, 141.15, 90.0
1568147689, 141.15, 90.0
1568148598, 141.15, 90.0
1568149507, 141.15, 90.0
1568150415, 141.15, 90.0
1568192348, 141.15, 90.0
1568221570, 141.15, 90.0
1568222662, None, 90.0
1568222734, None, 90.0
1568222798, None, 90.0
1568222833, 141.15, 90.0
1568223214, 141.15, 90.0
1568223427, 141.15, 90.0
1568223472, 141.15, 90.0
1568223521, 141.15, 90.0
1568225330, 141.15, 90.0
